city_name,title,address,latitude,longitude,comment
Vallée de la Drôme,Domaine Distaise,"4860 Route de Loriol, 26400 Grane, France",44.755386,4.867286,charcuterie - commandes par mail : charcuterie@distaise.com  ou par SMS ou tel : 06.15.62.84.17 et 06.24.72.81.59
Vallée de la Drôme,Du verger au panier,"37 Chemin de Pren Te Garde, 07800 La Voulte-sur-Rhône, France",44.790104,4.7798266,"Produits de la ferme -
Passez commande au port. 06 01 33 87 61 ou par Email : duvergeraupanier07@gmail.com"
Vallée de la Drôme,Carré de Scène,"34 Avenue Léon Aubin, 26250 Livron-sur-Drôme, France",44.773113,4.844733,"04 82 53 00 42
Lundi 14h / 18h30- du mardi au vendredi 8h / 12h – 14h / 18h30 - Samedi 9h / 12h – 14h / 17h"
Vallée de la Drôme,Epicerie MMM,"45 Avenue Léon Aubin, 26250 Livron, France",44.774456,4.8463316,Tous les jours de 9h à 20h - 09 50 39 23 32
Vallée de la Drôme,Des rêves gourmands,"Route Nationale 7 Quartier Saint-Blaise, 26250 Livron-sur-Drôme, France",44.77705,4.847329,Ouvert de 4h30 à 19h30 tous les jours - 04 75 85 39 26
Vallée de la Drôme,Place des Moulins,"Place des Moulins, 26400 Crest, France",44.729046,5.026723,"BioDrive de produits fermiers et bio à Crest. Ce bioDrive permet à chacun de commander et payer en ligne du mardi 14h au jeudi soir 22h, sur le lien suivant : https://www.openfoodfrance.org/biodrivecrest/shop - Retrait des paniers le samedi matin entre 8h et 12hsur la terrasse de la boulangerie Biodelys, place des moulins à Crest.Tout sera mis en place pour que les mesures sanitaires soient respectées au moment du retrait des paniers."
Vallée de la Drôme,"Dessine moi une brebis, Fromages & Yaourts de brebis, Viande d'agnelet, veau et cochon, charcuterie","Payoursel, 26120 La Baume-Cornillane, France",44.81666,5.039423,"Du mardi au vendredi de 17h à 19h. Tèl : 06 59 54 11 66
Boutique en ligne : www.boutique.dessinemoiunebrebis.com "
Vallée de la Drôme,Le Château,"Le Château, 26340 Aubenasson, France",44.671623,5.138935,Ferme des Balcons de la Drôme - Commande de cabris bio élevés sous leurs mères par 1/2 ou entiers à 16€/kg. Livraisons possibles dans un rayon de 30km autour d'Aubenasson. Fromages de chèvres à partir de mi/fin avril aussi (livraisons et vente sur place sur rdv) Tèl : 06/26/37/15/20 - mariepascale.ac26@yahoo.fr
Vallée de la Drôme,La Charrette,"188 Avenue Jean Rabot, 26400 Crest, France",44.72507,5.0216017,"Ouvert mardi, vendredi de 8h30 à 12h30 et de 14h30 à 19h / mercredi, jeudi, samedi de 8h30 à 13h00
Commandes possibles par mail à lacharrettecrest@gmail.com"
Vallée de la Drôme,Cross-country,"ZA des Blaches, 70 70 chemin de bras de zil, 26270 Loriol-sur-Drôme, France",44.740868,4.8058414,"Magasin de producteurs : mardi, mercredi, vendredi : 9h-13h et 15h-19h / Samedi de 9h à 13h"
