city_name,title,address,latitude,longitude,comment
Crest,Tabac Presse du Champs de Mars,"6 Bis Rue Maurice Barral, 26400 Crest, France",44.72665,5.0201354,"Horaires :
Lundi au samedi : 6h30-18h 
et Dimanche de 6h30 à 12h    
6 bis rue Maurice Barral        
Tél : 04 75 25 11 31 "
Crest,Aurél auto,"33 Rue Gustave Eiffel, 26400 Crest, France",44.732,5.0103765,"Horaires 

du lundi au vendredi : de 9h à 18h sur RDV au 06 44 02 95 15   

Tel : 33 rue Gustave Eiffel "
Crest,Biodelys,"Place des Moulins, 26400 Crest, France",44.72904,5.027137,"Les Pains de Beaufort    

du lundi au samedi : de 8h30 à 13h  et de 16h30 à 18h            

Tel : 04 26 52 72 70 "
Crest,Imprimerie Papeterie Veziant,"Rue Jean Jaurès, 26400 Crest, France",44.7353,5.0068626," Horaires :

du lundi au vendredi : 9h-12h          

Tél : 04 75 25 10 52"
Crest,Quai Soubeyran,"Quai Soubeyran, 26400 Crest, France",44.724617,5.0266676,"Service provisoirement suspendu.

L'AMAP de Crest, fournie par le GAEC Caetera à Vaunavey-la-Rochette propose une distribution de produits locaux et bio devant le boulodrome de Soubeyran les jeudis de 18h à 19h. 
"
Crest,CVIA,"8 Rue Gustave Eiffel, 26400 Crest, France",44.73178,5.0095882,"Garage CVIA - 
Ouvert du lundi au vendredi de 9h à 12h et de 14h à 16h 

Tél : 04 75 25 02 82"
Crest,La Théière Flottante,"7 Rue de la République, 26400 Crest, France",44.72852,5.023442,Ouvert uniquement les jours de marché : les mardis et samedis de 9h à 12h
Crest,"L'etincelle,La Plaine","120 chemin de Malastre, ZI la Plaine, 26400 Crest, France",44.732376,4.9972043," Du lundi au  samedi : de 14h30 à 18h.

Pour avoir leur catalogue du Drive : bonjour@etincelle.bio
Tèl : 04 75 56 59 29
"
Crest,SAS FAURE ET FILS et FAURE JARDINAGE Crest - Massey Ferguson - Husqvarna - Stihl - Honda - Kubota,"Route de Montélimar, Les-Blaches, 26400 Crest, France",44.718662,5.011029,"Ouverture restreinte : 8h-12h / 14h-18h du lundi au vendredi. Concession Agricole ouverte, sur appel téléphonique au 0475250363 • Faure Jardinage pour l’Espace Vert fermé au public mais informations par téléphone 0475250363."
Crest,Morin Matériaux et Brico,"2 Rue Jean Jaurès, 26400 Crest, France",44.73076,5.0065475,Joignable par mail : accueil@morinsa.fr
Crest,La Civette,"15 Rue de L Hôtel de ville, 26400 Crest, France",44.72825,5.0224223,A compter du 23 mars ouvert de 8h30 à 14h30
Crest,Maison de la Presse - Tabac du Pont,"18 Rue Maurice Long, 26400 Crest, France",44.727726,5.0214357,"Horaires :
Lundi au Dimanche de 7h à 13h

Tèl. 04 75 25 09 01
"
Crest,Tabac Press Du Square.Crest,"17-4 Rue Du 8 Mai 1945, 26400 Crest, France",44.731045,5.0168896,"Horaires :
Lundi au Samedi de 6h30 à 18h
Dimanche de 6h30 à 12h

Tèl. 04 75 83 28 69
"
Crest,Juste Tomate,"6 Quai Henri Latune, 26400 Crest, France",44.72796,5.01983,Ouvert de 18h30 à 20h30 Nous vous proposons à emporter : pizzas- burgers - gratins de ravioles-frites - desserts--boissons--vin- bières artisanales 
Crest,"Honorin, pains, sandwichs & compagnie","26400 Crest, France",44.730186,5.0160847,"Horaires :
Lundi au Vendredi de 7h à 14h 
Samedi de 7h à 13h
"
Crest,Carrefour Market,"Rue Georges Bovet, 26400 Crest, France",44.72895,5.02896,"Horaires :
Lundi au Samedi : de 8h à 19h
Dimanche : de 8h30 à 12h

Tèl ; 04 75 25 11 40
"
Crest,Casino Supermarche,"Rue Jean Jaurès, 26400 Crest, France",44.738144,5.0045724,"Horaires :
Lundi, Mardi, Mercredi, Jeudi et Dimanche : de 8h  à 20h. 
Vendredi et samedi : de 8h à 24h
Drive possible

Tèl. 04 75 79 69 00
"
Crest,ALDI,"Avenue Félix Rozier, 26400 Crest, France",44.733067,5.0114126,"Horaires :
Lundi au Samedi : de 10h à 18h
"
Crest,SCEA LA FERME DES BLACHES,"route des blaches, 26400 Crest, France",44.718014,4.9983974,Horaires habituels : Lundi 15h-19h Mardi 9h-12h30 et 15h-19h Mercredi 15h-19h Jeudi 15h-19h Vendredi 9h-12h30 et 15h-19h Samedi 15h-19h Fermé les dimanches et les jours fériés 
Crest,Martin Joseph,"Les-Blaches, 26400 Crest, France",44.716576,5.003735,"Martin Fruits et Légumes, 88 chemin des Blaches.

Horaires:
Mardi et Vendredi de 10H à 12h et de 14h à 18h30

"
Crest,Fromagerie Gérentes - Crest,"Allée Félix Rozier, 26400 Crest, France",44.73337,5.011628,"Horaires :
Mardi au Samedi de 8h30 à 13h

Tèl. 04 75 25 41 31
"
Crest,Au _ Petit Primeur,"Rue Edouard Branly, 26400 Crest, France",44.729534,5.0175433,"Horaires:
Lundi au Samedi de 7h à 18h

Tel : 04 75 76 72 85
"
Crest,La Charrette,"188 Avenue Jean Rabot, 26400 Crest, France",44.72507,5.0216017,"Horaires :
Mardi et Vendredi de 8h30 à 12h30
Mercredi et Jeudi de 8h30 à 13h

Tèl. 04 27 68 92 21

"
Crest,Boucherie de la Tour,"7 Rue Lieutenant Michel Prunet, 26400 Crest, France",44.733288,5.011293,"Horaires :
Mardi au Samedi de 7h30 à 12h30

Tél. 04 75 57 74 18
"
Crest,Cave du Bourg,"51 Rue Emile Loubet, 26400 Crest, France",44.728764,5.0179386,"Horaires:
 les mardis et vendredis de 9h à 12h30"
Crest,Poissonnerie du bourg,"33 Rue Emile Loubet, 26400 Crest, France",44.728912,5.018896,"Horaires :
Mardi au Samedi de 9h à 13h
"
Crest,Epicerie nouvelle,"Rue Edouard Branly, 26400 Crest, France",44.729507,5.01728,"Horaires
Lundi au Samedi : de 7h30 à 12h30 et de 14h30 à 19h

Tél. 04 75 83 19 43
"
