city_name,title,address,latitude,longitude,comment
Cannes,AJC Primeur Anne,"7 Boulevard Victor Tuby, 06400 Cannes, France",43.55274,7.011925,"🛵 Secteurs de livraison : Cannes, Cannes La Bocca

☎️ 06 09 95 81 69
commande @ atelier-delice.fr "
Cannes,L'essentiel,"32 Avenue Maréchal Juin, 06400 Cannes, France",43.55026,7.033619,"Pain, épicerie 1re nécessité, fruits et légumes, boissons 
32 Avenue Maréchal juin

Secteurs de livraison : Cannes

04 93 43 75 38 
lessentiel06400 @ orange.fr 
"
Cannes,SOS Pizza Poulet,"2 Avenue de Madrid, 06400 Cannes, France",43.54649,7.0342445,"Livraison de pizzas, poulets rôtis, sandwichs, salades, burgers
2 Avenue de Madrid

Secteurs de livraison : Carnot, Centre-ville, Suquet, République, Californie, Basse Californie, Pointe Croisette

04 93 43 01 88
sospizza06400@gmail.com
www.sospizza06.com"
Cannes,Papa Nino II,"23 Avenue Maréchal Juin, 06400 Cannes, France",43.550224,7.0339613,"Secteurs de livraison : Grasse/Riou/Petit Juas, Carnot, Centre-ville, Suquet, République, Californie, Basse Californie, Pointe Croisette

04 93 43 62 82
cheznouscannes@sfr.fr
Page Uber Eats "
Cannes,Le Boucher d'Antan,"66 Avenue Maréchal Juin, 06400 Cannes, France",43.548306,7.038695,"Boucherie charcuterie traiteur
66 avenue Maréchal Juin

Secteurs de livraison : Basse Californie, Californie

04 93 46 55 19  
www.boucher-dantan.fr
"
Cannes,APERO JET 7,"Impasse Denans, 06400 Cannes, France",43.556805,7.020596,"Livraisons boissons
8 impasse Denans

Secteurs de livraison : Cannes et Cannes La Bocca

04 83 44 44 01 
aperojet7 @ gmail.com "
Cannes,Le Panier Vrac,"66 Boulevard de la Republique, 06400 Cannes, France",43.5577,7.02248,"Épicerie bio vrac
66 Boulevard de la République

Secteur de livraison : Cannes

06 41 13 23 91
lepaniervrac@gmail.com "
Cannes,GREEN PIZZA,"61 Boulevard de la Republique, 06400 Cannes, France",43.55627,7.023326,"Pizzeria bio
61 Boulevard de la République

04 93 68 44 75

"
Cannes,Chick'N Chic,"167 Boulevard de la Republique, 06400 Cannes, France",43.561703,7.0212255,"Rôtisserie volailles
167 Boulevard de la République

04 28 70 10 90
www.chick-n-chic.fr
"
Cannes,Rebibo Gabriel Cannes Cacher,"9 Rue Marceau, 06400 Cannes, France",43.55312,7.0237045,"Secteurs de livraison : Cannes, Cannes La Bocca

04 92 98 80 80
cannescacher @ hotmail.fr"
Cannes,Cave Riviera Cannes,"7 Rue Teisseire, 06400 Cannes, France",43.552696,7.0231094,"Secteur de livraison : Cannes

06 79 65 32 55
cave.riviera.cannes @ orange.fr"
Cannes,Pomms Amsterdam ®,"4 Rue des Belges, 06400 Cannes, France",43.55196,7.019084,"Restauration (frites, croquettes, hamburger, etc.)

Secteur de livraison : Cannes

06 43 91 18 60 
info @ pomms-amsterdam.com
http://www.pomms-amsterdam.com"
Cannes,CannOlive,"20 Rue Venizelos 16 et, 06400 Cannes, France",43.553444,7.01759,"Secteur de livraison : Cannes, Cannes La Bocca

04 93 39 08 19
cannolive @ orange.fr
www.cannolive.fr"
Cannes,Boucherie de L'Orient,"18 Rue Merle, 06400 Cannes, France",43.555042,7.023343,"Boucherie – alimentation


Secteurs de livraison : Cannes, Cannes La Bocca

04 93 30 19 64
orient.itran06 @ gmail.com"
Cannes,La broche de Léonard,"3 Rue d'Oran, 06400 Cannes, France",43.55213,7.0271373,"Rôtisserie viandes et volailles, accompagnements maison
Secteur de livraison : Cannes

06 22 59 46 05
lblcobcannes @ gmail.com
www.labrochedeleonard.fr"
Cannes,Ernest Traiteur,"52 Rue Meynadier, 06400 Cannes, France",43.552277,7.013399,"Secteurs de livraison : Cannes, Cannes La Bocca

04 93 06 23 00
commercial @ ernest-traiteur.com
www.ernest-traiteur.com"
Cannes,Mala,"28 Rue Jean Jaures, 06400 Cannes, France",43.553516,7.021519,"Spécialités thaïlandaises
04 93 38 71 25
Page Deliveroo
"
Cannes,Speedy tacos Cannes,"5 Boulevard de la Ferrage, 06400 Cannes, France",43.55369,7.016514,04 97 06 17 81
Cannes,Pizza Shop,"29 Rue Jean Jaures, 06400 Cannes, France",43.553642,7.0244117,"Secteurs de livraison : Cannes, Cannes La Bocca

04 93 99 51 80
www.livraisonpizzashop.com
"
Cannes,Mister Pizza,"36 Boulevard de Lorraine, 06400 Cannes, France",43.55269,7.0280547,"Secteur de livraison : Cannes centre-ville

04 93 68 10 30
www.mister-pizza.com
"
