city_name,title,address,latitude,longitude,comment
Die,La Carline,"21 Rue du Viaduc, 26150 Die, France",44.752262,5.37478,
Die,La Gourmandie'z,"3 Rue Camille Buffardel, 26150 Die, France",44.755253,5.3693686,"Pain, viennoiserie, sandwich, panini...
Ouvert du lundi au vendredi de 7h30 à 18h"
Die,Les P'tits Ruisseaux,"51 Rue Camille Buffardel, 26150 Die, France",44.754395,5.3711333,
Die,Arc En Soie,"89 Rue Camille Buffardel, 26150 Die, France",44.75368,5.372442,En raison des mesures gouvernementales de confinement l'entreprise est fermée au public jusqu'à nouvel ordre. Je peux vous répondre par mail : franckcondette@arcensoie.com et par téléphone au 06 75 22 09 95. Je peux pour le moment vous chiffrer des devis et assurer tous les travaux d'imprimerie offset et signalétique.
Die,Association Vivre A Domicile,"5 Place du Marché, 26150 Die, France",44.753,5.37028,"Horaires habituels - 
8h30-12h00. *  
13h30-17h00"
Die,La Fromagerie,"13 Place du Marché, 26150 Die, France",44.752823,5.370356,Ouvert le matin de 8h30 à 12h30
Die,Vival,"88 Rue Camille Buffardel, 26150 Die, France",44.753414,5.372691,
Die,Chez Yann,"93 Rue Camille Buffardel, 26150 Die, France",44.75372,5.372603,"Traiteur chez Yann 
Plats à emporter buffet dînatoire , paella ...
Ouvert tout les jours 
0475211760
au 93 rue Camille Buffardel 26 150 Die "
Die,Le Marigny Tabac Presse,"28 Rue Félix Germain, 26150 Die, France",44.7531,5.3699255,Ouvert tous les jours sauf le dimanche après-midi et lundi après-midi
Die,La Gourmandine,"10 Place du Marché, 26150 Die, France",44.753044,5.369881,Fermé le Lundi - dimanche après-midi
Die,Verisport,"Avenue de la Résistance, 26150 Die, France",44.760708,5.3586903,
Die,Pâtisserie Nougatine,"5 Place de la République, 26150 Die, France",44.752716,5.3708143,"Ouvert tous les matins de 7h30 à 13h00 - 
Fermé le Jeudi toute la journée"
Die,Pulsat,"Vercors Regional Natural Park, 665 C Avenue de la Clairette, 26150 Die, France",44.76121,5.353356,"permanence tel 0475216797  service minimum assuré, selon stock disponible
"
Die,Caveau Jaillance,"355 Avenue de la Clairette, 26150 Die, France",44.76016,5.3571415,"En raison des mesures gouvernementales de confinement nous adaptons l’ouverture du caveau pour cette semaine comme suit :

Lundi 23 mars de 9h à 12h et de 14h à 18h

Mardi à vendredi de 9h à 12h

Samedi 29 mars de 10h à 18 h

Dans l’attente du plaisir de vous y accueillir."
Die,Epicerie centrale-Cave à vins du Diois,"68 Rue Camille Buffardel, 26150 Die, France",44.753727,5.3717995,"L'épicerie vous accueille de 7h à 12h45 et de 17h à 19h30.
Nous effectuons également des livraisons gratuites à partir de 20€
Prenez soin de vous et à bientôt."
Die,Le Moulin D'Enzo,"Chemin du Bez, 26410 Châtillon-en-Diois, France",44.693333,5.4855556,https://www.facebook.com/223900454484840/posts/1307884432753098/
Die,Pili Pili,"6 Rue de l'Armèllerie, 26150 Die, France",44.7529,5.3718324,
Die,Chocolalala,"18 Rue de l'Armèllerie, 26150 Die, France",44.752853,5.3724613,"ouvert samedi 21 mars de 11h à 12h
mise à jour régulière des horaires :)"
Die,LATELIER Tiers-Lieu et espace de coworking à Die,"3 Place du Marché, 26150 Die, France",44.75309,5.370201,"mardi 24 mars de 14h à 16h vous aurez la possibilité de déposer vos ordinateurs (uniquement ordinateurs) à Elias.
Pour cela, merci de noter sur papier blanc vos nom, mail, téléphone et objet du dépôt. vous ferez parvenir vos mots de passe ultérieurement.
"
Die,L'As de Trèfle,"3 Rue de l'Armèllerie, 26150 Die, France",44.752575,5.3715954,"Ventes de jeux de société. 
Jeux créateurs locaux. 
Jeux en bois made in France, Made In Drôme. 
Jeux de cartes, jeux traditionnels, jeux de plateau.
Location jeux géants pour évènementiels. 
Animation et prestation dans les Campings, pour grands groupes.
Groupement des Boutiques Ludiques"
Die,26 Place du Marché,"26 Place du Marché, 26150 Die, France",44.75263,5.3704686,"Fruits & Légumes MURE
Ouvert Mercredi-Jeudi-Vendredi-Samedi matin
0475221862"
Die,Thaï Food,"56 Rue Emile Laurens, 26150 Die, France",44.75326,5.3699355,
