city_name,title,address,latitude,longitude,comment
Bordeaux,Cave BRIAU,"94 Rue David Johnston, 33000 Bordeaux, France",44.85166,-0.587214,"Reconnue comme une des grandes adresses de Bordeaux, nous vous proposons une large sélection de vins à petits prix jusqu’aux plus grands crus prestigieux, en passant des bulles d’un champagne à la tourbe d’un whisky.
La Cave BRIAU possède plus de 700 références, vins, champagnes, bières et spiritueux.

Face à la situation exceptionnelle, nous mettons en place un service minimum.
1. Demandez notre tarif sur info@briau.com ou au 05 56 79 25 71 
2. Réglez votre commande à distance
3. Venez la récupérer sur notre parking ou faites-vous livrer !

Cave Briau 94 rue David Johnston 33000 Bordeaux, 05 56 79 25 71
Horaires d'ouverture du lundi au samedi de 10h à 12h30 et de 15h à 18h.
Parking gratuit à disposition."
Bordeaux,Laverie Cenon Floirac,"114 Cours Gambetta, 33150 Cenon, France",44.843384,-0.5322471,
Bordeaux,Laundry L Argonne.,"57 Cours de l'Argonne, 33000 Bordeaux, France",44.828693,-0.5743837,
Bordeaux,Laverie Les Chartrons,"111 Rue Notre Dame, 33000 Bordeaux, France",44.853107,-0.5702138,
Bordeaux,Laverie Automatique Libération,"690 Cours de la Libération, 33400 Talence, France",44.795864,-0.6028318,
Bordeaux,PIERRE A FEU,"32 Quai des Chartrons, 33000 Bordeaux, France",44.850792,-0.5698736,tabac cigare presse jeux vap
Bordeaux,Poke Moon Chartrons,"114 Rue Notre Dame, 33300 Bordeaux, France",44.853416,-0.5698308,"Nous sommes ouvert sur les plateformes de livraisons de 11h15 à 14h15, et de 18h15 à 22h30 "
Bordeaux,La Canave,"2 Rue de la Canave, 33650 Martillac, France",44.721783,-0.5306933,"Tabac presse, ouvert du lundi au samedi de 7h à 19h"
Bordeaux,Aux Douceurs de Bacalan,"160 Boulevard Albert Brandenburg, 33300 Bordeaux, France",44.875515,-0.552762,"Boulangerie - Pâtisserie
Du lundi au vendredi : 6h30 - 13h30 et 16h - 19h
Samedi et dimanche : 7h - 13h"
Bordeaux,Laverie Roustaing,"5 Rue René Balloux, 33400 Talence, France",44.817463,-0.5856647,
Bordeaux,Pitaya Sainte Catherine,"275 Rue Sainte-Catherine, 33000 Bordeaux, France",44.831707,-0.5729526,"Sauf erreur de ma part il sont uniquement en livraison (Uber eats), comme a priori tous les restaus ouverts"
Bordeaux,Les Halles Bacalan,"10 Quai de Bacalan, 33300 Bordeaux, France",44.862858,-0.5512933,"Seule une partie des commerces est ouverte...y compris Balme, spécialiste de la truffe :-)"
Bordeaux,Le garçon boucher,"111 Rue de la Benauge, 33100 Bordeaux, France",44.840347,-0.5538529,du mardi au samedi 9H30-17H
Bordeaux,Bobi,"111 Rue de la Benauge, 33100 Bordeaux, France",44.840347,-0.5538529,"mardi au samedi 
9H30-17H"
Bordeaux,Epicerie Domergue,"24 Avenue Thiers, 33100 Bordeaux, France",44.841396,-0.558426,"du mardi au samedi 
horaire ?"
Bordeaux,Madame Fromage Bordeaux,"3 Quai Deschamps, 33100 Bordeaux, France",44.839508,-0.5596817,"Cremerie fromagerie 
Mardi au Samedi de 10H a 17H.
"
Bordeaux,Les Halles De Talence - Biltoki,"Place Alcala de Henares, 33400 Talence, France",44.811947,-0.590437,"Ouvert du mardi au dimanche de 8h à 14h
Ouverture réservée de 8 à 9h aux personnes de plus de 70 ans"
Bordeaux,Station Vélo Services,"36 Place de Stalingrad, 33100 Bordeaux, France",44.84099,-0.5594226,"Entretien, réparation et vente de vélos. Ouvert du lundi au vendredi de 10h à 17h (infos de leur page FB au 17 mars 2020)"
Bordeaux,"Maison Burgalieres, boucherie charcuterie traiteur","Tram D, arrêt Courbet, 71 Avenue de la Libération Charles de Gaulle, 33110 Le Bouscat, France",44.856426,-0.5966281,Du mardi au samedi de 9h à 15h
Bordeaux,Dolomites Pizzas Bordeaux,"23 Cours de la Martinique, 33000 Bordeaux, France",44.85331,-0.5698073,
Bordeaux,Burdiga Pizza,"63 Rue de Pessac, 33000 Bordeaux, France",44.83,-0.5811111,
Bordeaux,"TENDANCE BIO, pizzas et salades sur place, à emporter, ou en livraison à Bordeaux","76 Rue des Terres de Borde, 33800 Bordeaux, France",44.82571,-0.5543548,
Bordeaux,Planet Sushi Clémenceau,"7 Cours Georges Clemenceau, 33000 Bordeaux, France",44.84213,-0.5800461,
Bordeaux,Le Petit Casino,"129-131 Rue Fondaudège, 33000 Bordeaux, France",44.848564,-0.5825711,
Bordeaux,Casino Shop,"38 Rue Jenny Lépreux, 33000 Bordeaux, France",44.8324,-0.6124398,
Bordeaux,Casino Shop,"9 Cours de l'Argonne, 33000 Bordeaux, France",44.830067,-0.5731907,
Bordeaux,Bio C Bon,"73 Rue Notre Dame, 33000 Bordeaux, France",44.851936,-0.5711743,
Bordeaux,Bio c' Bon Bordeaux cours d'Albret,"59 Cours d'Albret, 33000 Bordeaux, France",44.83589,-0.5810879,
Bordeaux,La Vie Saine Bordeaux,"8 Rue Ravez, 33000 Bordeaux, France",44.83726,-0.5726306,
Bordeaux,Carrefour Bio,"49 Rue du Pas-Saint-Georges, 33000 Bordeaux, France",44.838493,-0.5719535,
Bordeaux,Str'eat Burger,"70 Cours Victor Hugo, 33000 Bordeaux, France",44.835236,-0.5694199,
Bordeaux,Sushi Delight & Wok Delight,"2 Place de l'Église Saint-Augustin, 33000 Bordeaux, France",44.832638,-0.6100577,
Bordeaux,Basilic & Co Bordeaux,"2 Cours d'Albret, 33000 Bordeaux, France",44.838886,-0.5815337,
Bordeaux,Nobi Nobi,"262 Rue Sainte-Catherine, 33000 Bordeaux, France",44.832485,-0.5728864,
